Supporting Information for "Machine Learning from Heteroscedastic Data: Second Virial Coefficients of Alkane Isomers"
Authors: Arpit Bansal, Andrew J. Schultz, David A. Kofke and Johannes Hachmann
Journal of Physical Chemistry B (2022)

SMILES: Line notation of a chemical compound
B2: Second virial coefficient computed using MSMC simulations (dm^3/mol)
UB2: Uncertainty (68% confidence level) in MSMC-obtained B2 (dm^3/mol)
These simulations are carried out in Etomica using etomica.virial.simulations.VirialAlkanesAmber class available at https://github.com/etomica/etomica/tree/677f479ba8b41515cea06e873d3f2a82c0259e27

SMILES	B2	UB2
CCCC(C(CCC(C)C)C)C	-13.01809491	0.10129634
CC(CCC(C(C(C)C)C)C)C	-11.72307227	0.082690718
CCCC(CCC(C)C)(CC)C	-11.7563418	0.09406545
CCC(C(C)C)(CCC(C)C)C	-10.72891673	0.062369603
CCCC(C(CC)C)CC(C)C	-11.02442622	0.069964865
CCC(C(C(C)C)CC(C)C)C	-9.601957994	0.056214993
CCC(CC(C(C)C)C(C)C)C	-9.686495352	0.055591219
CCCC(CCC(CC)C)(C)C	-12.04323552	0.09241126
CCC(CCC(C(C)C)(C)C)C	-11.35002918	0.076888368
CCCCC(CCC(CC)C)C	-14.97551943	0.128249695
CCC(CCC(CC(C)C)C)C	-13.12434654	0.111405146
CCCCC(CCC(C)C)CC	-14.65174589	0.130942454
CCC(CC(C)C)CCC(C)C	-12.66189636	0.10100521
CCCCCCC(C(CC)C)C	-15.13728984	0.134919194
CCC(C(CCCC(C)C)C)C	-14.33013458	0.121987514
CCCC(CC(C(CC)C)C)C	-11.7515691	0.087545108
CCC(C(CC(C(C)C)C)C)C	-10.56799853	0.07237146
CCCC(C(C(CC)C)C)CC	-10.66801188	0.063449768
CCC(C(C(C(C)C)CC)C)C	-9.640402965	0.051777747
CCCC(C(CC)C)(CCC)C	-11.40019342	0.075177201
CCCC(C(CC)C)(C(C)C)C	-10.19032623	0.057469668
CCCC(C(CCC)(CC)C)C	-11.0709231	0.072323763
CCCC(C(C(C)C)(CC)C)C	-10.1317286	0.055961059
CCCC(C(C(CCC)C)C)C	-11.77019992	0.079279383
CCCC(C(C(C(C)C)C)C)C	-10.79092533	0.073362715
CCCCC(C(CCC)C)CC	-12.91260489	0.095118755
CCCC(C(CC(C)C)CC)C	-10.81424017	0.077159182
CC(C(C(C)C)C)C(C(C)C)C	-9.290652939	0.053572541
CCCC(C(C(C)C)C)(CC)C	-10.11733513	0.056941774
CCC(C(C(C)C)C)(C(C)C)C	-9.435195404	0.053454702
CCC(C(C(C)C)(C(C)C)C)C	-9.230353866	0.042220038
CCCC(C(C(CC)C)C)(C)C	-9.53067214	0.047469785
CCC(C(C(C(C)C)(C)C)C)C	-9.353205617	0.052970927
CCCCC(C(C(CC)C)C)C	-12.30427918	0.092344197
CCC(C(C(CC(C)C)C)C)C	-10.28529224	0.068493284
CCCCC(C(C(C)C)C)CC	-11.4619097	0.071385124
CCC(C(C(C)C)C)CC(C)C	-10.04876119	0.061073888
CCCCCCC(CC)(CC)C	-14.32668868	0.115886017
CCC(CCCC(C)C)(CC)C	-13.10109313	0.095758245
CCCC(CC(CC)(CC)C)C	-11.48315788	0.080662239
CCC(CC(C(C)C)C)(CC)C	-10.27228832	0.07797572
CCCC(C(CC)(CC)C)CC	-10.58780454	0.061617766
CCC(C(CC)(CC)C)C(C)C	-9.282927468	0.045590745
CCCCC(CCC)(CC)CC	-12.47264165	0.08141409
CCCC(CC(C)C)(CC)CC	-11.25252612	0.068249568
CCCC(C(CC)(CC)C)(C)C	-9.743598303	0.051501216
CCC(C(C(C)C)(C)C)(CC)C	-9.1639213	0.042156219
CCCCC(C(CC)(CC)C)C	-11.79281506	0.07090208
CCC(C(CC(C)C)C)(CC)C	-9.85540956	0.055040187
CCCCC(C(C)C)(CC)CC	-11.06454757	0.064222564
CCC(C(C)C)(CC(C)C)CC	-9.992947975	0.06399011
CCCCCCCC(CC)CC	-16.55697102	0.152447825
CCC(CCCCC(C)C)CC	-15.94447594	0.146615255
CCCC(CCC(CC)CC)C	-14.39016643	0.123770971
CCC(CCC(C(C)C)C)CC	-12.86833499	0.10210365
CCCC(CC(CC)CC)CC	-12.11496896	0.088125698
CCC(CC(C(C)C)CC)CC	-10.23939129	0.070640783
CCCC(C(CC)CC)CCC	-11.57844579	0.077767857
CCCC(C(CC)CC)C(C)C	-10.04307182	0.062423177
CCC(C(C(C)C)C(C)C)CC	-9.159995566	0.046034582
CCCC(CC(CC)CC)(C)C	-11.09528794	0.075402805
CCC(CC(C(C)C)(C)C)CC	-10.26749327	0.05921491
CCCCC(CC(CC)CC)C	-13.37121614	0.114730564
CCC(CC(CC(C)C)C)CC	-11.64778796	0.093540775
CCCCCCCCC(C)(C)C	-15.5111719	0.125761399
CC(CCCCCC(C)(C)C)C	-14.94919083	0.118611674
CCCC(CCCC(C)(C)C)C	-13.62474985	0.115209863
CC(C(CCCC(C)(C)C)C)C	-12.91103004	0.096019063
CCCC(CCC(C)(C)C)CC	-12.4876597	0.090681797
CCC(C(C)C)CCC(C)(C)C	-10.70350796	0.071844543
CCCC(CC(C)(C)C)CCC	-11.98018273	0.088796844
CCCC(C(C)C)CC(C)(C)C	-9.856070054	0.054238563
CCCCC(C(C)(C)C)CCC	-11.62029375	0.081698611
CCCCC(C(C)(C)C)C(C)C	-9.991661722	0.059137235
CCCCCC(CCCC)(C)C	-13.94588957	0.107479369
CCCCCC(CC(C)C)(C)C	-12.99885064	0.099623073
CCCCC(CCC(C)(C)C)C	-13.04548514	0.103725653
CC(CC(CCC(C)(C)C)C)C	-11.65871101	0.082649054
CCCC(CCC(C)(C)C)(C)C	-10.00153128	0.068412436
CC(C(CCC(C)(C)C)(C)C)C	-9.282621002	0.051080924
CC(C(C(C)C)CC(C)(C)C)C	-8.300560209	0.04133661
CCCC(C(C)(C)C)CC(C)C	-10.02282523	0.060659316
CC(CC(C(C)(C)C)C(C)C)C	-8.366381279	0.044508281
CCCCC(CCC(C)C)(C)C	-12.17329111	0.097837585
CC(CCC(CC(C)C)(C)C)C	-11.01132307	0.074679405
CCCCCCC(C(C)(C)C)C	-13.59577779	0.103436342
CC(CCCC(C(C)(C)C)C)C	-12.79437154	0.091641515
CCCC(CC(C(C)(C)C)C)C	-10.4312859	0.065885011
CC(C(C)C)CC(C(C)(C)C)C	-9.712004857	0.059360664
CCCC(C(C(C)(C)C)C)CC	-9.170935567	0.045699045
CCC(C(C(C)(C)C)C)C(C)C	-8.43078939	0.041925065
CCCC(C(C)(C)C)(CCC)C	-9.766074058	0.043658052
CCCC(C(C)(C)C)(C(C)C)C	-9.060991023	0.041451887
CCCCC(C(CCC)C)(C)C	-11.6462032	0.078111714
CCCC(C(CC(C)C)(C)C)C	-10.66014642	0.068321552
CCCCC(C(C(C)(C)C)C)C	-10.19968007	0.06101856
CC(CC(C(C(C)(C)C)C)C)C	-8.83766175	0.044197379
CCCC(C(C(C)(C)C)C)(C)C	-9.460547216	0.04668933
CC(C(C(C(C)(C)C)C)(C)C)C	-8.786769225	0.038992775
CC(C(C(C)(C)C)(C(C)C)C)C	-8.575269034	0.039450641
CCCCC(C(C(C)C)C)(C)C	-10.55109525	0.065354586
CC(CC(C(C(C)C)C)(C)C)C	-9.404582754	0.053651657
CCCCCCCC(CC)(C)C	-14.99413825	0.128099049
CCC(CCCCC(C)C)(C)C	-14.62924165	0.11463975
CCCC(CCC(CC)(C)C)C	-12.28115056	0.093062079
CCC(CCC(C(C)C)C)(C)C	-11.21885761	0.076906265
CCCC(CC(CC)(C)C)CC	-11.20607895	0.07931099
CCC(C(C)C)CC(CC)(C)C	-9.535388728	0.055918416
CCCC(C(CC)(C)C)CCC	-11.12887904	0.073932201
CCCC(C(CC)(C)C)C(C)C	-9.360937387	0.052648077
CCCCC(CCCC)(CC)C	-13.01213442	0.093586614
CCCCC(CC(C)C)(CC)C	-11.78041621	0.082067966
CCC(C(C(C)C)C(C)C)(C)C	-8.495383286	0.040170969
CCCC(CC(CC)(C)C)(C)C	-10.17122314	0.058225462
CCC(CC(C(C)C)(C)C)(C)C	-9.12525901	0.046849013
CCCCC(CC(CC)(C)C)C	-12.41702333	0.10497886
CCC(CC(CC(C)C)C)(C)C	-10.53307257	0.064934822
CCC(CC(C)C)(CC(C)C)C	-10.61992983	0.066498678
CCCCCC(CC(CC)C)C	-14.49297487	0.131404749
CCC(CC(CCC(C)C)C)C	-13.04336135	0.112697766
CCCC(C(CC(CC)C)C)C	-11.42740362	0.089844559
CCC(CC(C(C(C)C)C)C)C	-10.55007587	0.071923561
CCCC(CC(CC)C)(CC)C	-11.36136607	0.07870077
CCC(CC(C(C)C)(CC)C)C	-10.08968395	0.055017425
CCCC(C(CC)C)C(CC)C	-10.49167965	0.066787493
CCC(C(C(CC)C)C(C)C)C	-9.428346139	0.057552897
CCCCC(CC(CC)C)CC	-13.52519756	0.121015247
CCC(CC(CC)C)CC(C)C	-11.59985014	0.085951301
CCCCCC(C(CC)C)CC	-13.76269657	0.125204281
CCC(C(CC)C)CCC(C)C	-11.91658697	0.091645851
CCCC(C(C(CC)C)CC)C	-10.53194167	0.068032256
CCC(C(C(C(C)C)C)CC)C	-9.6671867	0.057943919
CCCC(C(CC)C)(CC)CC	-10.79244884	0.068232973
CCC(C(C(C)C)(CC)CC)C	-9.606064298	0.054350357
CCCC(C(CC)CC)(CC)C	-10.42295369	0.071249834
CCC(C(C(C)C)(CC)C)CC	-9.58119817	0.048979928
CCCC(C(C(CC)CC)C)C	-10.72875895	0.06207494
CCC(C(C(C(C)C)C)C)CC	-9.775428814	0.061624847
CCCCCC(C(CC)CC)C	-13.43838136	0.114994458
CCC(C(CCC(C)C)C)CC	-11.76127952	0.088198026
CCCCC(C(CC)CC)CC	-11.79016191	0.085618086
CCC(C(CC)CC)CC(C)C	-9.964419918	0.057584296
CCCCCC(C(CC)(C)C)C	-12.64934738	0.087850375
CCC(C(CCC(C)C)C)(C)C	-11.29570173	0.072183061
CCCC(C(C(CC)(C)C)C)C	-9.49207354	0.04819221
CCC(C(C(C(C)C)C)C)(C)C	-8.927850267	0.045591543
CCCC(C(CC)(C)C)(CC)C	-10.02080521	0.05335223
CCC(C(CC)(C)C)(C(C)C)C	-9.285819371	0.04289815
CCCC(C(C(CC)C)(C)C)C	-10.59498184	0.058364443
CCC(C(C(C(C)C)C)(C)C)C	-9.610726144	0.052980083
CCCCCC(C(CC)C)(C)C	-12.79556377	0.086169726
CCC(C(CCC(C)C)(C)C)C	-11.1337219	0.065663629
CCCCC(C(CC)C)(CC)C	-11.49860924	0.065652765
CCC(C(CC(C)C)(CC)C)C	-10.25407017	0.061335852
CCCCC(C(CC)(C)C)CC	-11.14338592	0.077722311
CCC(C(CC)(C)C)CC(C)C	-9.368819776	0.04998448
CCCCCC(CC(C)(C)C)C	-12.94873775	0.087142345
CC(CCC(CC(C)(C)C)C)C	-11.81559483	0.086396397
CCCC(C(CC(C)(C)C)C)C	-10.61643194	0.071399736
CC(C(C(CC(C)(C)C)C)C)C	-9.489437693	0.054900578
CCCC(CC(C)(C)C)(CC)C	-10.06719922	0.054808476
CCC(C(C)C)(CC(C)(C)C)C	-8.840089418	0.049300044
CCCC(C(C)(C)C)C(CC)C	-9.48936804	0.053376417
CCC(C(C(C)(C)C)C(C)C)C	-8.341881794	0.041379157
CCCCC(CC(CC)C)(C)C	-11.70307532	0.079705174
CCC(CC(CC(C)C)(C)C)C	-10.62152129	0.077901491
CCCCC(CC(C)(C)C)CC	-12.0000935	0.087288989
CCC(CC(C)(C)C)CC(C)C	-10.10978419	0.063180939
CCCCCC(C(C)(C)C)CC	-12.15374772	0.081045609
CCC(C(C)(C)C)CCC(C)C	-10.75815418	0.068301988
CCCC(C(C(C)(C)C)CC)C	-9.509324135	0.053834497
CCC(C(C)(C)C)C(C(C)C)C	-8.458663029	0.042749397
CCCC(C(C)(C)C)(CC)CC	-9.438157996	0.045762359
CCC(C(C)(C)C)(C(C)C)CC	-8.852629986	0.03810063
CCCCC(C(CC)CC)(C)C	-11.12553195	0.066919272
CCC(C(CC(C)C)(C)C)CC	-10.01150078	0.071031394
CCCCCC(C(C)(C)C)(C)C	-11.36942398	0.074466998
CC(CCC(C(C)(C)C)(C)C)C	-9.683894108	0.051121484
CCCC(C(C(C)(C)C)(C)C)C	-9.202684895	0.043247876
CC(C(C(C(C)(C)C)(C)C)C)C	-8.507170155	0.040159923
CCCCC(C(CC)(C)C)(C)C	-10.73846633	0.057026643
CCC(C(CC(C)C)(C)C)(C)C	-9.476913598	0.046921994
CCCCC(C(C)(C)C)(CC)C	-10.13158553	0.051921965
CCC(C(C)(C)C)(CC(C)C)C	-9.038654676	0.03970965
CCCCCC(CC)(CC)CC	-12.93340936	0.083059495
CCC(CCC(C)C)(CC)CC	-11.16280296	0.071148227
CCCC(C(CC)(CC)CC)C	-10.68816193	0.063854029
CCC(C(C(C)C)C)(CC)CC	-9.703628472	0.052526861
CCC(CCCCC(CC)C)C	-15.92794817	0.143501413
CCC(CCCC(CC)CC)C	-14.85702418	0.139634964
CCC(CCCC(CC)(C)C)C	-13.05235782	0.106363165
CCC(CC(CC(CC)C)C)C	-12.21469422	0.085894736
CCC(CC(C(CC)CC)C)C	-10.65113478	0.070362754
CCC(CC(C(CC)(C)C)C)C	-10.06505281	0.058712523
CCC(CC(C(CC)C)CC)C	-10.58490297	0.067559495
CCC(C(CC)CC)C(CC)C	-9.708991901	0.052895016
CCC(C(C(CC)(C)C)CC)C	-9.052499322	0.050443184
CCC(CC(C(CC)C)(C)C)C	-10.24394236	0.058433811
CCC(C(C(CC)CC)(C)C)C	-9.819402867	0.047637629
CCC(C(C(CC)(C)C)(C)C)C	-9.378909565	0.051660481
CCC(CCC(C(CC)C)C)C	-12.94164097	0.100505408
CCC(CC(C(CC)C)C)CC	-11.02643462	0.085707615
CCC(C(CC(CC)(C)C)C)C	-10.24101025	0.068781362
CCC(CCCCC(C)(C)C)C	-14.65363792	0.132190453
CCC(CCCC(C)(C)C)CC	-12.84939132	0.10365985
CCC(CCCC(C)(C)C)(C)C	-11.25059458	0.0719402
CCC(CC(CC(C)(C)C)C)C	-10.97543677	0.074220659
CCC(C(CC(C)(C)C)C)CC	-9.563961842	0.055190199
CCC(C(CC(C)(C)C)C)(C)C	-9.188377524	0.045067141
CCC(CC(C(C)(C)C)CC)C	-9.659325836	0.056462085
CCC(C(C(C)(C)C)CC)CC	-8.536799179	0.044990398
CCC(C(CC)(C)C)C(C)(C)C	-8.919308686	0.039284318
CCC(CCC(C(C)(C)C)C)C	-11.38045053	0.076053848
CCC(CC(C(C)(C)C)C)CC	-9.855883477	0.054925101
CCC(CC(C(C)(C)C)C)(C)C	-9.425896353	0.04938043
CCC(CC(C(C)(C)C)(C)C)C	-9.257296602	0.041551336
CCC(C(C(C)(C)C)(C)C)CC	-8.955559584	0.042296953
CCC(C(C(C)(C)C)(C)C)(C)C	-8.775498611	0.038851041
CCC(CCC(CC)CC)CC	-13.64675689	0.104897905
CCC(CCC(CC)(C)C)CC	-11.62689847	0.076415397
CCC(C(C(CC)CC)C)CC	-10.20106214	0.060203021
CCC(C(C(CC)(C)C)C)CC	-8.993416957	0.046063479
CCC(CC(CC)(CC)CC)C	-10.8357242	0.06645014
CCC(C(CC)(CC)CC)CC	-9.893972986	0.050936434
CCC(C(CC)(C)C)(CC)CC	-9.606272126	0.048714976
CCC(CCC(CC)(C)C)(C)C	-9.739650853	0.052678581
CCC(C(C(CC)(C)C)C)(C)C	-8.876514548	0.042534382
CCC(CCC(CC)(CC)C)C	-11.52145648	0.076082984
CCC(CC(CC)(CC)C)CC	-10.65903029	0.070809909
CCC(CC(CC)(CC)C)(C)C	-9.865459439	0.055374813
CCCCC(CC(C)(C)C)(C)C	-10.63810754	0.063005617
CC(CC(CC(C)(C)C)(C)C)C	-9.625843315	0.050332233
CCCC(C(C)(C)C)C(C)(C)C	-9.424221263	0.044964625
CC(C(C(C)(C)C)C(C)(C)C)C	-8.133013583	0.036543219
CCC(C(CCC(C)(C)C)C)C	-10.85926439	0.070501658
CCC(CCC(C)(C)C)(CC)C	-9.728030293	0.057489618
CCC(C(CC)C)CC(C)(C)C	-9.378804574	0.05241516
CCC(CC(C)(C)C)(CC)CC	-9.710173404	0.048066598
CCC(C(CC(C)(C)C)(C)C)C	-9.195914833	0.042327506
CCC(C(C(C(CC)C)C)C)C	-10.46830916	0.067410294
CCC(C(C(CC)(CC)C)C)C	-9.406626705	0.050897694
CCC(C(C(CC)C)(CC)C)C	-9.946867622	0.050575855
CCC(C(CC)(CC)C)(CC)C	-9.586267607	0.044468574
CCC(C(C(C(C)(C)C)C)C)C	-8.637564672	0.043100924
CCC(C(C(C)(C)C)C)(CC)C	-8.994298261	0.040627773
CCC(C(C(C)(C)C)(CC)C)C	-8.866192442	0.037481876
CCC(C(C)(C)C)CC(C)(C)C	-8.941508003	0.042539018
CCC(C(C)(C)C)(C(C)(C)C)C	-8.46901555	0.036326323
CC(CCCCC(C)(C)C)(C)C	-14.14178278	0.121050147
CC(C(C)(C)C)CCC(C)(C)C	-9.73963744	0.057847386
CC(CC(C)(C)C)CC(C)(C)C	-9.655395989	0.055741724
CC(CC(C(C)(C)C)(C)C)(C)C	-8.244862633	0.033453146
CC(C(C)(C)C)C(C(C)(C)C)C	-8.453718513	0.03936334
CCCCCCCCCCCCC	-26.58620655	0.289546871
CCCCCCCCCCC(C)C	-26.61276424	0.295271713
CCCCCCCCC(CCC)C	-25.96072689	0.311822391
CCCCCCCCC(C(C)C)C	-24.42088356	0.287169109
CCCCCCCC(CCC)CC	-24.99083206	0.282134506
CCCCCCCC(C(C)C)CC	-22.36295778	0.248355126
CCCCCCC(CCC)CCC	-25.77668317	0.281528786
CCCCCCC(C(C)C)CCC	-22.29634963	0.225671103
CCCCCC(CCCC)CCC	-25.39062176	0.241077864
CCCCCC(C(C)C)CCCC	-22.07110955	0.222823943
CC(CCCCCCCC(C)C)C	-25.17149342	0.284547639
CCCC(CCCCCC(C)C)C	-24.68622521	0.300854901
CC(CCCCCC(C(C)C)C)C	-23.00701489	0.241273646
CCCC(CCCCC(C)C)CC	-23.82539246	0.254577108
CCC(C(C)C)CCCCC(C)C	-21.70541854	0.254853137
CCCC(CCCC(C)C)CCC	-23.93045793	0.279501724
CCCC(C(C)C)CCCC(C)C	-20.04041179	0.210996358
CCCCC(CCC(C)C)CCC	-22.35904203	0.220909262
CCCCC(C(C)C)CCC(C)C	-18.746241	0.163419961
CCCCCC(CC(C)C)CCC	-21.69159621	0.209008268
CCCCCC(C(C)C)CC(C)C	-18.07885169	0.158410846
CCCCCCC(C(C)C)C(C)C	-18.83363817	0.183552706
CCCCCCCC(CCC)(C)C	-22.78904637	0.256093112
CCCCCCCC(C(C)C)(C)C	-21.0788341	0.199286484
CCCCCCCC(CCCC)C	-25.83520663	0.31138246
CCCCCCCC(CC(C)C)C	-23.27729957	0.273503512
CCCC(CCCC(CCC)C)C	-23.79232323	0.283791278
CCCC(CCCC(C(C)C)C)C	-21.73566039	0.24726329
CCCC(CCC(CCC)CC)C	-21.71794222	0.246441319
CCCC(CCC(C(C)C)CC)C	-18.93737465	0.202532528
CCCC(CC(CCC)CCC)C	-19.61424174	0.194317001
CCCC(CC(C(C)C)CCC)C	-16.35669651	0.144015398
CCCCC(C(CCC)C)CCC	-19.31684345	0.166556017
CCCCC(C(CCC)C)C(C)C	-15.96845164	0.133245321
CCCCCC(CCC)(CCC)C	-20.58421924	0.197880096
CCCCCC(C(C)C)(CCC)C	-18.21813874	0.18279512
CCCCCC(C(CCC)CC)C	-19.70686388	0.201948937
CCCCCC(C(C(C)C)CC)C	-17.11475771	0.152773025
CCCCCC(CC(CCC)C)C	-21.97962151	0.246520005
CCCCCC(CC(C(C)C)C)C	-19.218172	0.180973861
CCCCCCC(CCCCC)C	-25.983632	0.283112834
CCCCCC(CCCC(C)C)C	-24.63686794	0.280314558
CC(C(C)C)CCCC(C(C)C)C	-20.64795061	0.240274588
CCCC(CCC(C(C)C)C)CC	-19.48505067	0.197923773
CCC(C(C)C)CCC(C(C)C)C	-16.59872377	0.151594197
CCCC(CC(C(C)C)C)CCC	-17.1999008	0.161136207
CCCC(C(C)C)CC(C(C)C)C	-14.41101553	0.112583934
CCCCC(C(C(C)C)C)CCC	-16.72356795	0.154265459
CCCCC(C(C(C)C)C)C(C)C	-14.31019047	0.099722944
CCCCCC(C(C)C)(C(C)C)C	-15.92838441	0.111298617
CCCCCC(C(CCC)(C)C)C	-18.51556046	0.180594028
CCCCCC(C(C(C)C)(C)C)C	-17.01825443	0.123987704
CCCCCC(C(CCCC)C)C	-22.05540313	0.230266552
CCCCCC(C(CC(C)C)C)C	-18.36573106	0.182571517
CCCC(CC(CCC)CC)CC	-17.86540854	0.168144428
CCCC(CC(C(C)C)CC)CC	-14.94437595	0.109117011
CCCC(C(CCC)CC)CCC	-16.69585228	0.14444445
CCCC(C(CCC)CC)C(C)C	-14.06499106	0.094275161
CCCCC(CCC)(CCC)CC	-18.24111758	0.15751983
CCCCC(C(C)C)(CCC)CC	-15.68475367	0.125494833
CCCCC(C(CCC)CC)CC	-17.00706678	0.140111012
CCCCC(C(C(C)C)CC)CC	-14.66660099	0.111609846
CCCCC(CC(CCC)C)CC	-19.77142528	0.19794775
CCCCC(CC(C(C)C)C)CC	-17.14851953	0.149777141
CCCCCCC(CCCC)CC	-25.60088891	0.27994149
CCCCC(CCCC(C)C)CC	-22.35924688	0.244618851
CCC(C(C)C)CC(C(C)C)CC	-12.80921545	0.083883839
CCCC(C(C(C)C)CC)CCC	-14.32172594	0.111926257
CCCC(C(C(C)C)CC)C(C)C	-12.50679969	0.072687152
CCCCC(C(C)C)(C(C)C)CC	-14.11633053	0.095367815
CCCCC(C(CCC)(C)C)CC	-16.35839908	0.155190544
CCCCC(C(C(C)C)(C)C)CC	-14.62302114	0.102093946
CCCCC(C(CCCC)C)CC	-18.76472515	0.160013673
CCCCC(C(CC(C)C)C)CC	-15.88535328	0.143297438
CCCC(CCC)(CCC)CCC	-18.51532206	0.16068622
CCCC(C(C)C)(CCC)CCC	-15.42435797	0.11544273
CCCC(C(C)C)(C(C)C)CCC	-13.83520793	0.101894622
CCCC(C(CCC)(C)C)CCC	-15.8292254	0.123425621
CCCC(C(C(C)C)(C)C)CCC	-14.27758023	0.088847885
CCCCC(C(CCC)CCC)C	-18.78167514	0.178051235
CCCC(C(CC(C)C)C)CCC	-15.9648018	0.143082113
CCCCC(CCCCC(C)C)C	-24.89212371	0.281542935
CC(CCCCC(CC(C)C)C)C	-22.75348212	0.286970336
CCCC(CCCCC(C)C)(C)C	-21.32822308	0.223018927
CC(CCCCC(C(C)C)(C)C)C	-20.45615777	0.229775007
CC(CCCC(C(C)C)C(C)C)C	-17.12200672	0.147231767
CCCC(CC(C)C)CCC(C)C	-19.27732762	0.186448652
CC(CCC(C(C)C)CC(C)C)C	-15.81795731	0.138731377
CCCCCCC(CCC(C)C)C	-24.3059821	0.276939705
CC(CCC(C)C)CCCC(C)C	-22.06296205	0.256306362
CCCC(CC(CCC(C)C)C)C	-19.56851566	0.209624912
CC(CC(C(C)C)C)CCC(C)C	-17.60145739	0.173682258
CCCC(C(CCC(C)C)C)CC	-17.32094499	0.174367203
CCC(C(CCC(C)C)C)C(C)C	-15.14219829	0.125030079
CCCC(CCC(C)C)(CCC)C	-17.09030103	0.150185536
CCCC(C(C)C)(CCC(C)C)C	-15.52941241	0.121508105
CCCC(C(CCC)C)CC(C)C	-15.69295218	0.129649807
CCCC(C(C(C)C)CC(C)C)C	-13.44263345	0.095260374
CCCC(CC(C(C)C)C(C)C)C	-13.74605967	0.096280151
CCCC(CCC(CCC)(C)C)C	-18.13861284	0.172452077
CCCC(CCC(C(C)C)(C)C)C	-17.06595663	0.145913703
CCCCC(CCC(CCC)C)C	-22.83628446	0.27598421
CCCC(CCC(CC(C)C)C)C	-20.17085474	0.212734975
CCCCC(CCC(C(C)C)C)C	-20.52896787	0.247627888
CC(CC(CCC(C(C)C)C)C)C	-18.13074926	0.191124905
CCCC(CCC(C(C)C)C)(C)C	-16.22640839	0.140232127
CC(C(C)C)CCC(C(C)C)(C)C	-14.93538582	0.114394999
CC(C(CC(C(C)C)C(C)C)C)C	-11.91996364	0.081392947
CCCC(C(C(C)C)C)CC(C)C	-13.94548963	0.103307115
CC(CC(C(C(C)C)C)C(C)C)C	-11.97433877	0.071549667
CC(CCC(C(C)C)(C(C)C)C)C	-13.42669007	0.085083889
CCCC(C(CCC(C)C)C)(C)C	-16.1562469	0.140145302
CC(CCC(C(C(C)C)(C)C)C)C	-14.85321367	0.097392752
CCCCC(C(CCC(C)C)C)C	-19.36571363	0.20531216
CC(CCC(C(CC(C)C)C)C)C	-16.19163123	0.147774855
CCCCCCC(CC(C)C)CC	-21.96355959	0.240615326
CCC(CC(C)C)CCCC(C)C	-19.8397507	0.196566927
CCCC(CC(CC(C)C)CC)C	-16.71341215	0.132489278
CCC(CC(C(C)C)C)CC(C)C	-14.7921502	0.118267089
CCCC(C(CC(C)C)CC)CC	-14.35455967	0.105306348
CCC(C(C(C)C)CC)CC(C)C	-12.46977116	0.080065104
CCCC(CC(C)C)(CCC)CC	-16.20708687	0.117967171
CCCC(C(C)C)(CC(C)C)CC	-13.65738278	0.081206617
CCCC(C(C(C)C)C(C)C)CC	-12.71807074	0.092321001
CCCC(CC(CCC)(C)C)CC	-16.1064485	0.139184019
CCCC(CC(C(C)C)(C)C)CC	-15.1284116	0.112788245
CCCCC(CC(CCC)CC)C	-19.50160032	0.200634679
CCCC(CC(CC(C)C)C)CC	-17.04773524	0.177217583
CCC(C(C)C)(C(C)C)CC(C)C	-12.44704779	0.078545722
CCCC(C(CC(C)C)CC)(C)C	-13.16684699	0.080090126
CCC(C(C(C)C)(C)C)CC(C)C	-12.21315572	0.07393366
CCCCC(C(CC(C)C)CC)C	-15.80514047	0.122160487
CCC(C(CC(C)C)C)CC(C)C	-13.62337148	0.102737345
CCC(C(C(C)C)C(C)C)C(C)C	-10.90256818	0.063792152
CCCC(CC(C(C)C)CC)(C)C	-13.47729162	0.102257121
CCC(C(C)C)CC(C(C)C)(C)C	-12.15469934	0.082786297
CCCCC(CC(C(C)C)CC)C	-16.16781197	0.136165531
CCC(C(C)C)CC(CC(C)C)C	-14.51555303	0.119171162
CCCC(C(C)C)(C(C)C)C(C)C	-11.9496365	0.06934917
CCCC(C(CCC)(C)C)C(C)C	-13.18396199	0.083313034
CCCC(C(C(C)C)(C)C)C(C)C	-12.3160137	0.070248556
CCCCC(C(C(C)C)CCC)C	-16.01018664	0.15784366
CCCC(C(CC(C)C)C)C(C)C	-13.81251578	0.109067486
CCCCC(C(CCC)CC)(C)C	-15.49956662	0.137311622
CCCCC(C(C(C)C)CC)(C)C	-13.67656808	0.096877977
CCCCC(CC(CCC)C)(C)C	-17.51311561	0.146585742
CCCCC(CC(C(C)C)C)(C)C	-15.06845717	0.123350603
CCCCCCC(CCCC)(C)C	-21.7209002	0.230220362
CCCCC(CCCC(C)C)(C)C	-19.68075194	0.200732834
CCCCC(CCCC)(CCC)C	-19.54412125	0.191015618
CCCCC(CC(C)C)(CCC)C	-17.28472119	0.152734171
CCCCC(C(CCC)(C)C)(C)C	-14.8806401	0.115546472
CCCCC(C(C(C)C)(C)C)(C)C	-13.64074545	0.091469559
CCCCC(C(CCCC)(C)C)C	-17.50033812	0.153337904
CCCCC(C(CC(C)C)C)(C)C	-14.50216128	0.101334254
CCCCC(C(C)C)(CCCC)C	-17.26087551	0.147746319
CCCCC(C(C)C)(CC(C)C)C	-15.23673338	0.111704087
CCCCC(CCCC)CCCC	-24.97437615	0.297101053
