Supporting Information for "Machine Learning from Heteroscedastic Data: Second Virial Coefficients of Alkane Isomers"
Authors: Arpit Bansal, Andrew J. Schultz, David A. Kofke and Johannes Hachmann
Journal of Physical Chemistry B (2022)


Shape Descriptors generated using Monte Carlo simulations in Etomica. 
Shape descriptors computed are:
- Squared Radius of Gyration (Angstrom^6)
- Asphericity (Angstrom^6)
- Acylindricity (Angstrom^6)
- Anisotropy
- Along with standard deviation (SD) in the above quantities

These simulations are carried out in Etomica using etomica.virial.simulations.VirialSingleAlkane class available at https://github.com/etomica/etomica/tree/677f479ba8b41515cea06e873d3f2a82c0259e27

SMILES	Squared_Radius_Gyration	SD_Squared_Radius_Gyration	Asphericity	SD_Asphericity	Acylindricity	SD_Acylindricity	Anisotropy	SD_Anisotropy
CCCC(C(C(CC)CC)(C)C)C(C)C 	11.17354	0.2189	0.3528361	0.02824318	0.04337409	0.02432111	0.1271443	0.01946396
CCCCC(C(CC)CC)(CCCC)C 	12.748	0.4761666	0.2551695	0.05195563	0.2329283	0.03988299	0.109701	0.02411481
CCCCC(C(CC)CC)(CC(C)C)C 	11.87892	0.2796652	0.2197587	0.04049022	0.2600096	0.03318606	0.1014685	0.0174461
CCC(C(C(C(C)C)C(C)C)(C)C)CC 	10.66119	0.2120896	0.3440757	0.02838645	0.04952411	0.02897878	0.1216621	0.02024781
CCCC(CC(C(CC)CC)(C)C)(C)C 	11.54098	0.4786805	0.3788875	0.07445918	0.09506396	0.04805896	0.1576241	0.05363785
CCC(C(CC(C(C)C)(C)C)(C)C)CC 	11.5101	0.4276783	0.4500541	0.05024373	0.06248383	0.02354035	0.208416	0.04365161
CCCCC(CC(C(CC)CC)(C)C)C 	13.60055	1.152116	0.5032514	0.1050738	0.09465225	0.05370706	0.2731748	0.09324284
CCC(C(CC(CC(C)C)C)(C)C)CC 	12.72437	0.7877658	0.4927874	0.06962582	0.0705571	0.03395541	0.2522881	0.06390495
CCC(C(CC(C)C)(CC(C)C)C)CC 	11.06155	0.2712015	0.2299207	0.02752883	0.2008939	0.04139532	0.08518064	0.01593543
CCCCCCCCC(C(C)(C)C)(C)C 	17.76985	1.933645	0.7202048	0.07712372	0.04080747	0.0309094	0.5266061	0.10083
CC(CCCCCC(C(C)(C)C)(C)C)C 	16.68182	1.574146	0.7053385	0.06240042	0.03251504	0.02064485	0.5025089	0.08240231
CCCC(CCCC(C(C)(C)C)(C)C)C 	15.20315	1.192063	0.6357804	0.06242355	0.06058996	0.02905493	0.4114984	0.07440338
CC(C(CCCC(C(C)(C)C)(C)C)C)C 	14.53421	0.9257456	0.6420991	0.04493229	0.03379195	0.01568593	0.4153418	0.05583374
CCCC(CCC(C(C)(C)C)(C)C)CC 	13.23284	0.6670944	0.5118266	0.06658182	0.1139609	0.03970807	0.2773361	0.0634101
CCC(C(C)C)CCC(C(C)(C)C)(C)C 	12.5541	0.4888822	0.5085404	0.04037493	0.08485779	0.02157905	0.2659977	0.04063474
CCCC(CC(C(C)(C)C)(C)C)CCC 	12.45203	0.3888135	0.3943677	0.05380865	0.1824366	0.03468417	0.1842891	0.03432252
CCCC(C(C)C)CC(C(C)(C)C)(C)C 	11.6335	0.444676	0.3859333	0.047621	0.1320673	0.02131914	0.1646351	0.03581518
CCCCC(C(C(C)(C)C)(C)C)CCC 	11.89393	0.3775457	0.3318414	0.04987795	0.189657	0.03131443	0.140321	0.02691263
CCCCC(C(C(C)(C)C)(C)C)C(C)C 	11.2283	0.3770267	0.3409364	0.06121283	0.1173333	0.03624001	0.1313039	0.03520388
CCCCCC(C(CCCC)(C)C)(C)C 	14.38752	1.203405	0.4987682	0.1393931	0.1447722	0.07667806	0.2883895	0.1283649
CCCCCC(C(CC(C)C)(C)C)(C)C 	14.01065	1.114331	0.5641234	0.1215573	0.08867286	0.06184112	0.3416648	0.1228452
CCCCCC(C(C)(C)C)(CCCC)C 	12.86287	0.5692795	0.2914094	0.0518625	0.2497484	0.03566672	0.1353458	0.0240015
CCCCCC(C(C)(C)C)(CC(C)C)C 	12.47111	0.5912562	0.36098	0.05687898	0.1913914	0.02952002	0.161661	0.03529375
CCCCC(CCC(C(C)(C)C)(C)C)C 	14.26703	1.280596	0.5734255	0.09093301	0.09069873	0.0429401	0.3446443	0.09823428
CC(CC(CCC(C(C)(C)C)(C)C)C)C 	14.20129	0.9057489	0.6088154	0.06334237	0.05021348	0.02958361	0.3771966	0.07385984
CCCC(CCC(C(C)(C)C)(C)C)(C)C 	12.50744	0.6662282	0.4970738	0.05686512	0.08324668	0.02717325	0.2560773	0.05656811
CC(C(CCC(C(C)(C)C)(C)C)(C)C)C 	12.24668	0.4311207	0.5351787	0.03514234	0.03168971	0.0179335	0.2886475	0.03728092
CC(C(C(C)C)CC(C(C)(C)C)(C)C)C 	11.02438	0.2337983	0.3959691	0.02495559	0.09290481	0.02744032	0.1644554	0.01871786
CCCC(C(C(C)(C)C)(C)C)CC(C)C 	11.08574	0.229982	0.2616447	0.0369481	0.1864586	0.03066793	0.09660362	0.01570813
CC(CC(C(C(C)(C)C)(C)C)C(C)C)C 	10.52923	0.1748566	0.2769059	0.02917248	0.1499057	0.01954747	0.09467106	0.01366504
CCCCC(C(CCC(C)C)(C)C)(C)C 	13.7999	1.048533	0.5055987	0.1290921	0.1266066	0.06940775	0.2878724	0.1220006
CC(CCC(C(CC(C)C)(C)C)(C)C)C 	12.82284	1.094037	0.4868243	0.1398648	0.106812	0.06921461	0.2687559	0.1250007
CCCCC(C(C)(C)C)(CCC(C)C)C 	12.24662	0.4459949	0.2644409	0.05454364	0.2516401	0.03956983	0.1215784	0.02382749
CC(CCC(C(C)(C)C)(CC(C)C)C)C 	11.55253	0.335399	0.2701486	0.04313989	0.2180995	0.0291751	0.1111594	0.01995368
CCCCCCC(C(C(C)(C)C)(C)C)C 	14.73222	1.230776	0.6333343	0.07760988	0.04912998	0.03332542	0.4097291	0.09042151
CC(CCCC(C(C(C)(C)C)(C)C)C)C 	14.21969	0.7466828	0.6306369	0.04166935	0.03076362	0.01588607	0.4003427	0.05036989
CCCC(CC(C(C(C)(C)C)(C)C)C)C 	12.37738	0.5113367	0.5098721	0.05093226	0.05650738	0.02492736	0.2654322	0.05063195
CC(C(CC(C(C(C)(C)C)(C)C)C)C)C 	11.56492	0.3360605	0.4763489	0.04151896	0.05474961	0.03871026	0.2319947	0.03557971
CCCC(C(C(C(C)(C)C)(C)C)C)CC 	11.06325	0.3726592	0.3718823	0.04857017	0.06388866	0.03072053	0.144428	0.03599115
CCC(C(C(C(C)(C)C)(C)C)C)C(C)C 	10.49972	0.2520017	0.3538183	0.04050883	0.06854524	0.01569602	0.1305313	0.02824736
CCCC(C(C(C)(C)C)(C)C)(CCC)C 	10.82467	0.2176861	0.2649281	0.06684323	0.1570712	0.03424402	0.09403032	0.03371494
CCCC(C(C(C)(C)C)(C)C)(C(C)C)C 	10.24419	0.1671689	0.2459835	0.02637315	0.1532513	0.02008452	0.07911916	0.01041699
CCCCC(C(C(CCC)C)(C)C)(C)C 	12.67983	1.025136	0.4421436	0.1487806	0.1259654	0.07855909	0.2341557	0.1263386
CCCC(C(C(CC(C)C)(C)C)(C)C)C 	11.84367	0.6168941	0.431811	0.1129568	0.09691694	0.04676753	0.2078265	0.09067454
CCCCC(C(C)(C)C)(C(CCC)C)C 	11.59803	0.414169	0.234992	0.06439257	0.192337	0.04442596	0.08859161	0.02768841
CCCC(C(C(C)(C)C)(CC(C)C)C)C 	10.97599	0.2694438	0.2109885	0.04679242	0.2001582	0.02422399	0.07719763	0.01795705
CCCCC(C(C(C(C)(C)C)(C)C)C)C 	12.46594	0.5999568	0.5265292	0.067853	0.04728062	0.03179179	0.2842837	0.06605988
CC(CC(C(C(C(C)(C)C)(C)C)C)C)C 	11.64182	0.4473238	0.4831368	0.04759696	0.04087709	0.02102229	0.2372783	0.04421395
CCCC(C(C(C(C)(C)C)(C)C)C)(C)C 	11.12679	0.2923534	0.4703801	0.03070249	0.03040754	0.01343376	0.2230297	0.02823829
CC(C(C(C(C(C)(C)C)(C)C)C)(C)C)C 	10.36158	0.1573796	0.419673	0.01639993	0.0200528	0.009300549	0.1767592	0.01379285
CC(C(C(C(C)(C)C)(C)C)(C(C)C)C)C 	9.703323	0.1399189	0.2819085	0.01241086	0.1130706	0.01098679	0.08930608	0.006546048
CCCCC(C(C(C(C)C)C)(C)C)(C)C 	11.99275	0.7418553	0.446818	0.1119635	0.09050894	0.06054358	0.2210761	0.08847796
CC(CC(C(C(C(C)C)C)(C)C)(C)C)C 	11.05275	0.5288596	0.3964434	0.09140467	0.07927295	0.04063804	0.1714943	0.07085445
CCCCC(C(C)(C)C)(C(C(C)C)C)C 	11.25634	0.2720528	0.2923524	0.03029944	0.1706276	0.02035679	0.1085354	0.01650322
CC(CC(C(C)(C)C)(C(C(C)C)C)C)C 	10.39703	0.1719014	0.2156642	0.02393731	0.1708728	0.03159627	0.06972894	0.009360968
CCCCCCCC(C(CC)(C)C)(C)C 	16.21026	1.64986	0.6669806	0.08418662	0.05194752	0.03341018	0.4548126	0.1039404
CCC(C(CCCCC(C)C)(C)C)(C)C 	15.42775	1.139155	0.6545167	0.06068867	0.04708167	0.02555698	0.4342366	0.07415928
CCCC(CCC(C(CC)(C)C)(C)C)C 	13.65398	1.014037	0.5595177	0.07581282	0.07390348	0.03743583	0.3239691	0.08276629
CCC(C(CCC(C(C)C)C)(C)C)(C)C 	13.21382	0.6971158	0.5769372	0.06248782	0.05092571	0.02850807	0.3393085	0.06761147
CCCC(CC(C(CC)(C)C)(C)C)CC 	12.20448	0.5381318	0.4367072	0.06170648	0.1196026	0.04794247	0.2069629	0.04688607
CCC(C(C)C)CC(C(CC)(C)C)(C)C 	11.34975	0.4764783	0.406754	0.06504471	0.07598877	0.03187286	0.1747745	0.05294464
CCCC(C(C(CC)(C)C)(C)C)CCC 	11.35654	0.3538689	0.3065686	0.04827759	0.1533472	0.03749996	0.1150146	0.03090141
CCCC(C(C(CC)(C)C)(C)C)C(C)C 	10.82696	0.2904232	0.319243	0.05508157	0.08731422	0.02918476	0.1113114	0.03416476
CCCCC(C(CCCC)(C)C)(CC)C 	13.12717	0.8081496	0.4457272	0.1293444	0.1392216	0.07643072	0.2342618	0.1053831
CCCCC(C(CC(C)C)(CC)C)(C)C 	12.48693	0.6739344	0.4761511	0.09931321	0.08135277	0.04315506	0.2428183	0.08780706
CCCCC(C(CC)(C)C)(CCCC)C 	12.21233	0.419991	0.2602489	0.04633229	0.2523161	0.03481676	0.1185367	0.01929213
CCCCC(C(CC)(C)C)(CC(C)C)C 	11.58636	0.3257966	0.2749949	0.05622803	0.2020061	0.04986586	0.111251	0.02666839
CCC(C(C(C(C)C)C(C)C)(C)C)(C)C 	10.21493	0.2359147	0.3059485	0.03043535	0.09594581	0.03263601	0.1022134	0.0182991
CCCC(CC(C(CC)(C)C)(C)C)(C)C 	11.7425	0.5238046	0.4453773	0.05631457	0.07782703	0.03591931	0.2070335	0.04986755
CCC(C(CC(C(C)C)(C)C)(C)C)(C)C 	11.14524	0.3552237	0.4405874	0.04621726	0.06140677	0.02874932	0.1997074	0.03971559
CCCCC(CC(C(CC)(C)C)(C)C)C 	13.25893	0.9102834	0.5222297	0.0854934	0.1001423	0.04879891	0.2893443	0.0814094
CCC(C(CC(CC(C)C)C)(C)C)(C)C 	12.47446	0.708945	0.5028156	0.06796975	0.06050207	0.03764052	0.2612501	0.06574486
CCC(C(CC(C)C)(CC(C)C)C)(C)C 	10.96298	0.2852374	0.2238112	0.04324034	0.1990662	0.03324147	0.08251421	0.02170348
CCCCC(C(CC(C)C)(C)C)(CC)C 	12.39543	0.6131715	0.4485761	0.1096321	0.1112263	0.06284901	0.2253846	0.09020552
CCC(C(CC(C)C)(C)C)(CC(C)C)C 	11.84853	0.5240106	0.46043	0.1010887	0.08822057	0.0498612	0.2299274	0.07573593
CCCCCCCC(C(C)(C)C)(CC)C 	15.02232	1.227693	0.6145819	0.06195103	0.07081774	0.0264637	0.3858267	0.07169991
CCC(C(C)(C)C)(CCCCC(C)C)C 	14.17122	0.8961882	0.5851899	0.04532869	0.07243552	0.0187378	0.3486938	0.05057378
CCCC(CCC(C(C)(C)C)(CC)C)C 	12.71222	0.7966919	0.4896599	0.07217763	0.08311565	0.03904679	0.2512868	0.0684321
CCC(C(C)(C)C)(CCC(C(C)C)C)C 	12.42764	0.4823951	0.4919217	0.04436482	0.07597545	0.03101305	0.2489938	0.04258817
CCCC(CC(C(C)(C)C)(CC)C)CC 	11.76219	0.3789901	0.4052097	0.05299118	0.1019085	0.055724	0.1771005	0.03725215
CCC(C(C)C)CC(C(C)(C)C)(CC)C 	11.09428	0.2440863	0.3913257	0.02905726	0.1160369	0.02584126	0.1645828	0.02116999
CCCC(C(C(C)(C)C)(CC)C)CCC 	11.03742	0.2470575	0.2786042	0.0310826	0.1978237	0.03442162	0.1088289	0.01427913
CCCC(C(C(C)(C)C)(CC)C)C(C)C 	10.4795	0.2238992	0.3144262	0.02571669	0.1332178	0.01753954	0.1130669	0.01530328
CCCCC(C(C)(C)C)(CCCC)CC 	11.96035	0.362678	0.2659901	0.06826374	0.1407029	0.06136615	0.09304725	0.02870112
CCCCC(C(C)(C)C)(CC(C)C)CC 	11.11307	0.285986	0.2373687	0.03810131	0.1435479	0.03330185	0.07406168	0.0170289
CCC(C(C)(C)C)(C(C(C)C)C(C)C)C 	9.901777	0.1431585	0.2164541	0.02375168	0.04572928	0.02352403	0.04940227	0.01135103
CCCC(CC(C(C)(C)C)(CC)C)(C)C 	11.13037	0.3248506	0.3785644	0.04098299	0.102981	0.03533767	0.1538872	0.02980202
CCC(C(C)(C)C)(CC(C(C)C)(C)C)C 	10.74215	0.2499952	0.3910492	0.02709036	0.07733141	0.02841527	0.1587464	0.0216951
CCCCC(CC(C(C)(C)C)(CC)C)C 	12.8978	0.6711386	0.5002799	0.06197191	0.08665205	0.04006244	0.2609641	0.0584802
CCC(C(C)(C)C)(CC(CC(C)C)C)C 	11.51876	0.446645	0.4086049	0.03901562	0.06955843	0.02961671	0.1727688	0.034006
CCC(C(C)(C)C)(CC(C)C)CC(C)C 	10.43977	0.1825665	0.1876704	0.02468737	0.1064819	0.03017267	0.04501704	0.007949984
CCCCCCCCC(CC)(CC)CC 	17.19957	1.666432	0.6794672	0.06230615	0.05369068	0.02945806	0.4683477	0.08033168
CCC(CCCCCC(C)C)(CC)CC 	16.51114	1.430087	0.6638091	0.05673738	0.04443309	0.0222345	0.4457114	0.0713278
CCCC(CCCC(CC)(CC)CC)C 	14.88088	1.039461	0.5898549	0.05926501	0.0793109	0.04083191	0.357412	0.06714587
CCC(CCCC(C(C)C)C)(CC)CC 	14.30386	0.7725082	0.579775	0.04071027	0.0467088	0.02517241	0.3399	0.04572199
CCCC(CCC(CC)(CC)CC)CC 	12.88493	0.6309881	0.4248623	0.06738488	0.1347528	0.04469531	0.2001817	0.05207922
CCC(C(C)C)CCC(CC)(CC)CC 	12.54342	0.4222792	0.4622745	0.04062051	0.1046373	0.04014523	0.2247687	0.03668637
CCCC(CC(CC)(CC)CC)CCC 	12.3151	0.3402994	0.3494582	0.04679756	0.1587014	0.06300825	0.1461534	0.02723493
CCCC(C(C)C)CC(CC)(CC)CC 	11.56922	0.304015	0.3155409	0.03688867	0.127094	0.03125963	0.1137691	0.02165718
CCCCC(C(CC)(CC)CC)CCC 	11.91158	0.3652475	0.2359268	0.05578124	0.1887171	0.03183722	0.08625304	0.02274337
CCCCC(C(CC)(CC)CC)C(C)C 	11.38265	0.3858693	0.3124158	0.0506903	0.09105713	0.02975902	0.1070537	0.03015316
CCCCCC(C(CCC)C)(CC)CC 	13.4051	0.8093681	0.4624263	0.1272859	0.09428999	0.05807195	0.2392415	0.1084933
CCCCCC(C(C(C)C)C)(CC)CC 	12.85526	0.6149067	0.4952315	0.08020079	0.06717285	0.04663044	0.2565519	0.07009965
CCCCCC(CCCCC)(CC)CC 	14.76887	1.011582	0.4122571	0.1544363	0.2002219	0.1077245	0.2323865	0.1140774
CCCCCC(CCC(C)C)(CC)CC 	13.66622	0.7781465	0.3604117	0.09957946	0.2098398	0.07640755	0.17724	0.05803536
CCC(CCC(C)C)(CCC(C)C)CC 	13.42001	0.616929	0.4748801	0.1236751	0.1019629	0.06655783	0.2519658	0.09323344
CCCC(C(CCC(C)C)(CC)CC)C 	12.54227	0.582491	0.3940389	0.1264921	0.1278231	0.08839687	0.1893673	0.08493582
CCC(C(C(C)C)C)(CCC(C)C)CC 	11.60545	0.342922	0.3451469	0.06271015	0.1061326	0.06011837	0.134225	0.0364583
CCCC(C(CC)(CC)CC)CC(C)C 	11.12918	0.280596	0.1868797	0.037011	0.1757993	0.03317474	0.06027938	0.01557756
CCC(C(C(C)C)CC(C)C)(CC)CC 	10.64361	0.2394571	0.2386154	0.04180293	0.06545974	0.02862967	0.06251578	0.01971195
CCC(CC(C(C)C)C(C)C)(CC)CC 	11.02648	0.2753944	0.3155575	0.04030551	0.09877764	0.04145709	0.1097876	0.02967332
CCCC(CCC(CC)(CC)CC)(C)C 	12.50072	0.723546	0.4395391	0.06931045	0.1001864	0.04491816	0.2070304	0.05797411
CCC(CCC(C(C)C)(C)C)(CC)CC 	12.02945	0.31739	0.4498206	0.02976009	0.06879588	0.02438352	0.2072206	0.02717517
CCCCC(CCC(CC)(CC)CC)C 	14.34537	1.058587	0.5512992	0.07561009	0.07655508	0.04046126	0.3152864	0.07746514
CCC(CCC(CC(C)C)C)(CC)CC 	13.39105	0.815168	0.5202981	0.06507571	0.09044776	0.03639946	0.2820875	0.06442134
CCCCCCC(C(CC)(CC)CC)C 	14.75948	1.125923	0.6016514	0.06052678	0.04543074	0.02561418	0.3676884	0.06884569
CCC(C(CCCC(C)C)C)(CC)CC 	14.18389	0.871646	0.5760862	0.04765099	0.03389321	0.01821806	0.3352582	0.05152075
CCCC(CC(C(CC)(CC)CC)C)C 	12.2096	0.6194624	0.4278319	0.05827606	0.07500709	0.03196996	0.1914325	0.04700772
CCC(C(CC(C(C)C)C)C)(CC)CC 	11.86965	0.349458	0.4606456	0.04205248	0.04575263	0.02016832	0.2158394	0.0381489
CCCC(C(C(CC)(CC)CC)C)CC 	11.35181	0.4151062	0.3515711	0.05990891	0.09397127	0.02428182	0.1342636	0.0416362
CCC(C(C(CC)(CC)CC)C)C(C)C 	10.65557	0.2271987	0.2841828	0.03103448	0.08213009	0.02900398	0.08740104	0.01839886
CCCC(C(CC)(CC)CC)(CCC)C 	10.95466	0.194812	0.2334361	0.039227	0.1432475	0.03902374	0.07255793	0.01326438
CCCC(C(CC)(CC)CC)(C(C)C)C 	10.40884	0.1934043	0.2247157	0.03252503	0.1196618	0.02811135	0.06288726	0.01202387
CCCC(C(C(CCC)C)(CC)CC)C 	11.63996	0.387877	0.2536152	0.08555816	0.1719904	0.05272651	0.09591822	0.03971798
CCCC(C(C(C(C)C)C)(CC)CC)C 	10.99133	0.3225578	0.2593103	0.09199366	0.1172938	0.04398546	0.08744554	0.04298642
CCC(C(C(C)C)C)(C(C(C)C)C)CC 	10.27759	0.1778432	0.1864623	0.048523	0.1729518	0.02050373	0.05987332	0.01839342
CCC(C(C(C)C)(C(C)C)C)(CC)CC 	9.749569	0.142871	0.1685378	0.0258008	0.08512354	0.01526007	0.03467948	0.008413645
CCCC(C(C(CC)(CC)CC)C)(C)C 	11.05036	0.327588	0.374562	0.04612695	0.0730665	0.02753154	0.1469853	0.03328811
CCC(C(C(C(C)C)(C)C)C)(CC)CC 	10.33861	0.1787662	0.2966363	0.02936572	0.05417674	0.02775272	0.09163096	0.01661944
CCCCC(C(C(CC)(CC)CC)C)C 	12.35344	0.5790582	0.4662519	0.0576673	0.07032688	0.02595478	0.2249378	0.05176374
CCC(C(C(CC(C)C)C)C)(CC)CC 	11.7878	0.4920923	0.4549176	0.04773201	0.0357894	0.01757409	0.2104266	0.04350455
CCCCCC(CCCCC(CC)C)C 	19.36197	2.711683	0.6767428	0.1247257	0.09706443	0.0652274	0.4838299	0.1461516
CCC(CCCCC(CCC(C)C)C)C 	18.16424	2.567355	0.6533625	0.127664	0.09786915	0.05693643	0.4528278	0.1436767
CCCC(C(CCCCC(CC)C)C)C 	16.87023	1.972674	0.6329546	0.09367373	0.08486617	0.04274281	0.4161809	0.1097107
CCC(CCCCC(C(C(C)C)C)C)C 	16.39733	1.764951	0.6554573	0.08337777	0.05983257	0.03442828	0.4401443	0.1012065
CCCC(CCCCC(CC)C)(CC)C 	16.03215	1.420132	0.6081472	0.07250709	0.08930815	0.03735262	0.3821456	0.08282259
CCC(CCCCC(C(C)C)(CC)C)C 	15.65886	1.221816	0.6347692	0.05217438	0.05929911	0.02490065	0.4087637	0.06410554
CCCC(C(CC)C)CCCC(CC)C 	14.8832	1.123524	0.502118	0.07202425	0.1386623	0.04286379	0.27312	0.06597813
CCC(CCCC(C(CC)C)C(C)C)C 	14.16189	0.8361518	0.5009986	0.04379653	0.1303207	0.03504799	0.2665732	0.04156703
CCCC(CC(CC)C)CCC(CC)C 	14.21471	0.9879078	0.3956516	0.1034849	0.2061953	0.06295024	0.2021024	0.0716667
CCC(CCC(C(C)C)CC(CC)C)C 	13.54249	0.7847466	0.4200718	0.07178874	0.16333	0.05330638	0.2037686	0.05401283
CCCCC(CCCCC(CC)C)CC 	17.46141	1.767491	0.6181319	0.0970696	0.1211227	0.04972468	0.4043895	0.1056769
CCC(CC(C)C)CCCCC(CC)C 	16.71874	1.708167	0.6205995	0.08823394	0.09421946	0.04102734	0.4008453	0.09929908
CCCCCC(CCCC(CC)CC)C 	17.84161	2.03936	0.6359688	0.1143074	0.1084578	0.06140973	0.4291745	0.1282454
CCC(CCCC(CCC(C)C)C)CC 	16.71997	1.875518	0.6306705	0.1019264	0.09206711	0.04998646	0.4163786	0.114482
CCCC(C(CCCC(CC)CC)C)C 	16.25251	1.498303	0.6201017	0.08193106	0.08545467	0.04240975	0.3980753	0.09311035
CCC(CCCC(C(C(C)C)C)C)CC 	15.4375	1.115551	0.6252794	0.05958715	0.0703267	0.03292255	0.3990232	0.07111475
CCCC(CCCC(CC)CC)(CC)C 	14.7539	0.9884167	0.5467557	0.06887725	0.1073902	0.0515694	0.314334	0.06956024
CCC(CCCC(C(C)C)(CC)C)CC 	14.04295	0.7322782	0.5520836	0.05198652	0.08454949	0.03847568	0.313979	0.05434156
CCCC(C(CC)C)CCC(CC)CC 	13.59512	0.7751263	0.40712	0.0622684	0.161007	0.06062009	0.1918199	0.04569934
CCC(CCC(C(CC)C)C(C)C)CC 	12.79098	0.6926233	0.4108114	0.05982206	0.1545326	0.05232659	0.1923149	0.04622068
CCCC(CC(CC)CC)CC(CC)C 	13.07594	0.5221204	0.3415284	0.06021719	0.1806832	0.05603578	0.147031	0.03860526
CCC(CC(C(C)C)CC(CC)CC)C 	12.20169	0.4454219	0.2951403	0.07337384	0.1440341	0.05639297	0.1104561	0.03967324
CCCC(C(CC)CC)CCC(CC)C 	13.46515	0.65628	0.3802791	0.05695384	0.1376173	0.04293827	0.1634303	0.04031184
CCC(CCC(C(CC)CC)C(C)C)C 	12.71409	0.6280562	0.3946851	0.06273799	0.100215	0.03954022	0.1684145	0.05111466
CCCC(CCCC(CC)C)(CC)CC 	14.28409	0.7026369	0.5290427	0.05965226	0.08036555	0.03976957	0.2894669	0.06144994
CCC(CCCC(C(C)C)(CC)CC)C 	13.53017	0.7461282	0.5247368	0.0482929	0.05502039	0.02672714	0.2804882	0.04913397
CCCC(C(CCCC(CC)C)CC)C 	15.43226	1.216222	0.5497643	0.08814529	0.1137684	0.04635313	0.3213218	0.09084193
CCC(CCCC(C(C(C)C)C)CC)C 	14.6682	0.9778313	0.5522636	0.05606923	0.08965209	0.03095127	0.3148941	0.05913314
CCCCCC(CCCC(CC)C)CC 	17.02948	1.705714	0.5693232	0.1245934	0.1531174	0.07487235	0.3614079	0.1209116
CCC(CCC(C)C)CCCC(CC)C 	16.20107	1.469547	0.5665644	0.1077044	0.1391104	0.06521827	0.3503252	0.1051026
CCCCC(CCCC(CC)CC)CC 	15.68416	1.373169	0.5290858	0.09929668	0.1496518	0.06493007	0.309781	0.09461314
CCC(CC(C)C)CCCC(CC)CC 	14.87774	1.328458	0.5333925	0.08533652	0.1166516	0.05663472	0.3043643	0.08713345
CCCCCC(CCCC(CC)(C)C)C 	17.41889	2.031747	0.6401306	0.1071895	0.1006821	0.05455569	0.4310379	0.1239049
CCC(CCCC(CCC(C)C)C)(C)C 	16.24063	1.727592	0.6268648	0.09589014	0.08883246	0.04672274	0.4097395	0.1098488
CCCC(C(CCCC(CC)(C)C)C)C 	15.14723	1.327109	0.5957057	0.07967755	0.08281515	0.03921154	0.367514	0.09110147
CCC(CCCC(C(C(C)C)C)C)(C)C 	14.73308	0.9946963	0.6115193	0.05714076	0.05746556	0.02542089	0.3801706	0.06783704
CCCC(CCCC(CC)(C)C)(CC)C 	14.19692	0.7652147	0.5450908	0.05622727	0.09595431	0.03689592	0.3082209	0.05635185
CCC(CCCC(C(C)C)(CC)C)(C)C 	13.56386	0.6166709	0.5690992	0.04309706	0.06560009	0.02999034	0.3296403	0.04720438
CCCC(C(CC)C)CCC(CC)(C)C 	13.41068	0.5230058	0.4216062	0.04777916	0.1576876	0.03942899	0.1998578	0.03690369
CCC(C(C(C)C)CCC(CC)(C)C)C 	12.41567	0.4829475	0.4167857	0.05366556	0.1291248	0.05180854	0.1911098	0.03910883
CCCC(CC(CC)(C)C)CC(CC)C 	12.66222	0.456625	0.3652527	0.06584062	0.1783454	0.0457252	0.1631669	0.04010812
CCC(CC(C(C)C)CC(CC)(C)C)C 	11.76469	0.4208856	0.2980704	0.05407206	0.1761678	0.04274527	0.1164112	0.02630709
CCCC(C(CC)(C)C)CCC(CC)C 	12.99264	0.5911311	0.4053032	0.05257288	0.1780032	0.04166404	0.1921109	0.03711094
CCC(CCC(C(CC)(C)C)C(C)C)C 	12.39295	0.5441531	0.4314118	0.05349085	0.1026484	0.03592438	0.1978453	0.04208017
CCCC(C(CCCC(CC)C)(C)C)C 	15.20649	1.29083	0.5911169	0.09654969	0.08042775	0.0490391	0.3654251	0.09929109
CCC(CCCC(C(C(C)C)C)(C)C)C 	14.20445	1.051398	0.5759693	0.06426865	0.07908694	0.03328833	0.3413872	0.07136535
CCCCCC(CCCC(CC)C)(C)C 	16.41177	1.984697	0.5565942	0.1415091	0.1443645	0.07551212	0.3496453	0.1387544
CCC(CCCC(CCC(C)C)(C)C)C 	15.24136	1.540792	0.5448847	0.1128172	0.1322653	0.06073557	0.3255506	0.1143736
CCCCC(CCCC(CC)C)(CC)C 	15.21702	1.178517	0.5247968	0.09132655	0.1454068	0.0550982	0.3018632	0.08551651
CCC(CCCC(CC(C)C)(CC)C)C 	14.2629	0.9214309	0.5246861	0.06938264	0.1128525	0.04547617	0.2912227	0.06745157
CCCCC(CCCC(CC)(C)C)CC 	15.57895	1.320013	0.5617935	0.0910555	0.1315251	0.05354012	0.3390319	0.09272067
CCC(CC(C)C)CCCC(CC)(C)C 	14.54135	1.104033	0.5412755	0.0718985	0.1162177	0.0343777	0.3091636	0.07306656
CCCCCC(CC(CC(CC)C)C)C 	15.53871	1.691934	0.5265711	0.1294885	0.138935	0.07378456	0.3125682	0.1214288
CCC(CC(CC(CCC(C)C)C)C)C 	14.76144	1.393562	0.5252624	0.1107654	0.124957	0.05759071	0.3023733	0.1029735
CCCC(C(CC(CC(CC)C)C)C)C 	13.9918	1.297759	0.4869794	0.1202416	0.1278339	0.06658025	0.2672305	0.1069913
CCC(CC(CC(C(C(C)C)C)C)C)C 	13.74879	0.9780997	0.5590229	0.07551466	0.07147964	0.03612421	0.3230155	0.07819
